Time, Air Quality
03-04 11:31,8374
03-04 11:41,8396
03-04 11:51,8463
03-04 12:00,8529
03-04 12:10,8552
03-04 12:20,8580
03-04 12:30,8751
03-04 12:40,8781
03-04 12:50,8697
03-04 13:00,8562
03-04 13:10,8426
03-04 13:20,8467
03-04 13:30,8590
03-04 13:40,8460
03-04 13:50,8327
03-04 14:00,8431
03-04 14:10,8295
03-04 14:20,8259
03-04 14:30,8231
03-04 14:40,8184
03-04 14:50,8156
03-04 15:00,8101
03-04 15:10,8128
03-04 15:20,8132
03-04 15:30,8069
03-04 15:40,8073
03-04 15:50,8019
03-04 16:00,8025
03-04 16:10,8004
03-04 16:20,7838
03-04 16:30,7933
03-04 16:40,7881
03-04 16:50,7864
03-04 17:00,7846
03-04 17:10,7871
03-04 17:20,8032
03-04 17:30,8011
03-04 17:40,8027
03-04 17:50,7971
03-04 18:00,7834
03-04 18:10,7823
03-04 18:20,7897
03-04 18:30,8019
03-04 18:40,7856
03-04 18:50,7843
03-04 19:00,7868
03-04 19:10,8047
03-04 19:20,8072
03-04 19:30,8013
03-04 19:40,8015
03-04 19:50,8030
03-04 20:00,7998
03-04 20:10,8181
03-04 20:20,8054
03-04 20:30,8067
03-04 20:40,8188
03-04 20:50,8138
03-04 21:00,8058
03-04 21:10,8045
03-04 21:20,8057
03-04 21:30,8087
03-04 21:40,8077
03-04 21:50,8156
03-04 22:00,8163
03-04 22:10,8093
03-04 22:20,8194
03-04 22:30,8170
03-04 22:40,8199
03-04 22:50,8091
03-04 23:00,8143
03-04 23:10,8088
03-04 23:20,8101
03-04 23:30,8056
03-04 23:40,8039
03-04 23:50,8022
03-05 00:00,8022
03-05 00:10,8044
03-05 00:20,8134
03-05 00:30,8078
03-05 00:40,8019
03-05 00:50,8039
03-05 01:00,8075
03-05 01:10,8175
03-05 01:20,8102
03-05 01:30,8179
03-05 01:40,8179
03-05 01:50,8138
03-05 02:00,8247
03-05 02:11,8233
03-05 02:21,8259
03-05 02:31,8163
03-05 02:41,8121
03-05 02:51,8096
03-05 03:01,8099
03-05 03:11,8060
03-05 03:21,8291
03-05 03:31,8271
03-05 03:41,8169
03-05 03:51,8120
03-05 04:01,8089
03-05 04:11,8143
03-05 04:21,7957
03-05 04:31,7937
03-05 04:41,7898
03-05 04:51,7908
03-05 05:01,7825
03-05 05:11,7627
03-05 05:21,7660
03-05 05:31,7580
03-05 05:41,7409
03-05 05:51,7268
03-05 06:01,7183
03-05 06:11,7097
03-05 06:21,7161
03-05 06:31,7036
03-05 06:41,6955
03-05 06:51,6953
03-05 07:01,6906
03-05 07:11,6900
03-05 07:21,6774
03-05 07:31,4934
03-05 07:41,5223
03-05 07:51,4989
03-05 08:01,4893
03-05 08:11,4879
03-05 08:21,4928
03-05 08:31,4927
03-05 08:41,4865
03-05 08:51,5004
03-05 09:01,5237
03-05 09:11,4984
03-05 09:21,5570
03-05 09:31,5482
03-05 09:41,5449
03-05 09:51,4799
03-05 10:01,5707
03-05 10:11,6092
03-05 10:21,4905
03-05 10:31,4631
03-05 10:41,4914
03-05 10:51,4757
03-05 11:01,4826
03-05 11:11,4676
03-05 11:21,5473
03-05 11:31,5264
03-05 11:41,5319
03-05 11:51,5431
03-05 12:00,5525
03-05 12:10,5386
03-05 12:20,5173
03-05 12:30,5311
03-05 12:40,5359
03-05 12:50,5121
03-05 13:00,5271
03-05 13:10,5136
03-05 13:20,5132
03-05 13:30,5240
03-05 13:40,5351
03-05 13:50,5382
03-05 14:00,4916
03-05 14:10,5296
03-05 14:20,5759
03-05 14:30,6101
03-05 14:40,6196
03-05 14:50,6066
03-05 15:00,6610
03-05 15:10,7141
03-05 15:20,7491
03-05 15:30,7818
03-05 15:40,7024
03-05 15:50,7365
03-05 16:00,7592
03-05 16:10,7900
03-05 16:20,7994
03-05 16:30,8301
03-05 16:40,8441
03-05 16:50,8555
03-05 17:00,8674
03-05 17:10,8706
03-05 17:20,8751
03-05 17:30,8803
03-05 17:40,8853
03-05 17:50,9098
03-05 18:00,9141
03-05 18:10,9251
03-05 18:20,9477
03-05 18:30,9550
03-05 18:40,9593
03-05 18:50,9522
03-05 19:00,9735
03-05 19:10,9713
03-05 19:20,9838
03-05 19:30,9958
03-05 19:40,9805
03-05 19:50,9971
03-05 20:00,9979
03-05 20:00,9978
03-05 20:11,9965
03-05 20:11,9979
03-05 20:11,9936
03-05 20:11,9936
03-05 20:11,9978
03-05 20:11,9984
03-05 20:21,9989
03-05 20:31,9876
03-05 20:41,9868
03-05 20:51,9883
03-05 21:01,9758
03-05 21:11,9729
03-05 21:21,9722
03-05 21:31,9646
03-05 21:41,9906
03-05 21:51,9816
03-05 22:01,9930
03-05 22:11,9896
03-05 22:21,9896
03-05 22:31,9852
03-05 22:41,9901
03-05 22:51,9853
03-05 23:01,9862
03-05 23:11,9986
03-05 23:21,9841
03-05 23:31,9777
03-05 23:41,9928
03-05 23:51,9829
03-06 00:01,9841
03-06 00:11,9800
03-06 00:21,9787
03-06 00:31,9891
03-06 00:41,9714
03-06 00:51,9699
03-06 01:01,9704
03-06 01:11,9851
03-06 01:21,9790
03-06 01:31,9863
03-06 01:41,9923
03-06 01:51,9792
03-06 02:01,9792
03-06 02:11,9840
03-06 02:21,9840
03-06 02:31,9932
03-06 02:41,9842
03-06 02:52,9922
03-06 03:02,9807
03-06 03:12,9818
03-06 03:22,9872
03-06 03:32,9786
03-06 03:42,9718
03-06 03:52,9717
03-06 04:02,9720
03-06 04:12,9798
03-06 04:22,9740
03-06 04:32,9868
03-06 04:42,9719
03-06 04:52,9777
03-06 05:02,9831
03-06 05:12,9683
03-06 05:22,9691
03-06 05:32,9703
03-06 05:42,9660
03-06 05:52,9576
03-06 06:02,9701
03-06 06:12,9652
03-06 06:22,9621
03-06 06:32,9547
03-06 06:42,9459
03-06 06:52,9415
03-06 07:02,9520
03-06 07:12,9359
03-06 07:22,9349
03-06 07:32,9334
03-06 07:42,9410
03-06 07:52,9398
03-06 08:02,9354
03-06 08:12,9483
03-06 08:22,9512
03-06 08:32,9383
03-06 08:42,9340
03-06 08:52,9237
03-06 09:02,9305
03-06 09:12,9247
03-06 09:22,9205
03-06 09:32,9188
03-06 09:42,9012
03-06 09:52,8978
03-06 10:02,9039
03-06 10:12,9126
03-06 10:22,9195
03-06 10:32,9339
03-06 10:42,9239
03-06 10:52,9512
03-06 11:02,9413
03-06 11:12,9486
03-06 11:22,9500
03-06 11:32,9645
03-06 11:42,9600
03-06 11:52,9575
03-06 12:00,9653
03-06 12:10,9711
03-06 12:20,9792
03-06 12:30,9825
03-06 12:40,9964
03-06 12:50,9825
03-06 13:00,9895
03-06 13:10,9958
03-06 13:20,9984
03-06 13:30,9966
03-06 13:40,9949
03-06 13:50,8363
03-06 14:00,6191
03-06 14:10,6446
03-06 14:20,6708
03-06 14:30,7116
03-06 14:40,7401
03-06 14:50,7566
03-06 15:00,7733
03-06 15:10,7876
03-06 15:20,8099
03-06 15:30,8181
03-06 15:40,8233
03-06 15:50,8278
03-06 16:00,8292
03-06 16:10,8470
03-06 16:20,8452
03-06 16:30,8534
03-06 16:40,8694
03-06 16:50,8608
03-06 17:00,8727
03-06 17:10,8644
03-06 17:20,8718
03-06 17:30,8753
03-06 17:40,8671
03-06 17:50,8737
03-06 18:00,8654
03-06 18:10,8623
03-06 18:20,8780
03-06 18:30,8740
03-06 18:40,8771
03-06 18:50,8703
03-06 19:00,8688
03-06 19:10,8692
03-06 19:20,8730
03-06 19:30,8729
03-06 19:40,8806
03-06 19:50,8817
03-06 20:00,8766
03-06 20:10,8781
03-06 20:20,8811
03-06 20:30,8691
03-06 20:40,8718
03-06 20:50,8682
03-06 21:00,8655
03-06 21:10,8754
03-06 21:20,8697
03-06 21:30,8701
03-06 21:40,8706
03-06 21:50,8699
03-06 22:00,8677
03-06 22:10,8741
03-06 22:20,8737
03-06 22:30,8604
03-06 22:41,8617
03-06 22:51,8563
03-06 23:01,8445
03-06 23:11,8456
03-06 23:21,8356
03-06 23:31,8168
03-06 23:41,8164
03-06 23:51,8090
03-07 00:01,8122
03-07 00:11,7946
03-07 00:21,7928
03-07 00:31,7897
03-07 00:41,7848
03-07 00:51,7896
03-07 01:01,7868
03-07 01:11,7837
03-07 01:21,7777
03-07 01:31,7726
03-07 01:41,7815
03-07 01:51,7681
03-07 02:01,7804
03-07 02:11,7582
03-07 02:21,7526
03-07 02:31,7489
03-07 02:41,7274
03-07 02:51,7265
03-07 03:01,7265
03-07 03:11,7304
03-07 03:21,7299
03-07 03:31,7177
03-07 03:41,7206
03-07 03:51,7253
03-07 04:01,7194
03-07 04:11,7189
03-07 04:21,7161
03-07 04:31,7280
03-07 04:41,7257
03-07 04:51,7158
03-07 05:01,7176
03-07 05:11,7199
03-07 05:21,7284
03-07 05:31,7303
03-07 05:41,7395
03-07 05:51,7345
03-07 06:01,7355
03-07 06:11,7341
03-07 06:21,7351
03-07 06:31,7437
03-07 06:41,7514
03-07 06:51,7419
03-07 07:01,7553
03-07 07:11,7473
03-07 07:21,7604
03-07 07:31,7543
03-07 07:41,7567
03-07 07:51,7647
03-07 08:01,7643
03-07 08:11,7550
03-07 08:21,7580
03-07 08:31,7710
03-07 08:41,7761
03-07 08:51,7762
03-07 09:01,7816
03-07 09:11,7563
03-07 09:21,7596
03-07 09:31,7513
03-07 09:41,7520
03-07 09:51,7427
03-07 10:01,7356
03-07 10:11,7504
03-07 10:21,7447
03-07 10:31,7477
03-07 10:41,7468
03-07 10:51,7611
03-07 11:01,7709
03-07 11:11,7988
03-07 11:21,8159
03-07 11:31,8526
03-07 11:41,8777
03-07 11:51,9095
03-07 12:00,9449
03-07 12:10,9749
03-07 12:20,9881
03-07 13:10,9980
03-07 13:10,9971
03-07 13:10,9972
03-07 13:10,9952
03-07 13:10,9993
03-07 13:10,10087
03-07 13:11,9977
03-07 13:11,9968
03-07 13:11,9966
03-07 13:11,9966
03-07 13:11,10033
03-07 13:11,9997
03-07 13:11,9966
03-07 13:11,9966
03-07 13:11,9965
03-07 13:11,9980
03-07 13:11,9941
03-07 13:11,10034
03-07 13:11,9977
03-07 13:11,9974
03-07 13:11,9965
03-07 13:11,9983
03-07 13:11,9948
03-07 13:11,9982
03-07 13:11,10116
03-07 13:11,9969
03-07 13:11,9954
03-07 13:11,9943
03-07 13:11,9954
03-07 13:11,9935
03-07 13:11,10005
03-07 13:11,9964
03-07 13:11,9970
03-07 13:11,9940
03-07 13:11,9943
03-07 13:11,9932
03-07 13:11,9953
03-07 13:11,9907
03-07 13:12,9991
03-07 13:12,9997
03-07 13:12,9980
03-07 13:12,9988
03-07 13:12,9950
03-07 13:12,9964
03-07 13:12,9943
03-07 13:12,9943
03-07 13:12,9948
03-07 13:12,9955
03-07 13:12,9967
03-07 13:12,9971
03-07 13:12,9969
03-07 13:12,9939
03-07 13:12,9940
03-07 13:12,9939
03-07 13:12,9938
03-07 13:12,9949
03-07 13:12,9995
03-07 13:12,9969
03-07 13:12,9990
03-07 13:12,9945
03-07 13:12,9931
03-07 13:12,9935
03-07 13:12,9951
03-07 13:12,9921
03-07 13:12,9994
03-07 13:12,9949
03-07 13:12,9994
03-07 13:12,9947
03-07 13:12,9938
03-07 13:12,9929
03-07 13:12,9935
03-07 13:12,9920
03-07 13:12,9940
03-07 13:12,9979
03-07 13:12,9993
03-07 13:12,9962
03-07 13:12,9985
03-07 13:12,9958
03-07 13:12,9928
03-07 13:12,9935
03-07 13:12,9929
03-07 13:12,9951
03-07 13:12,9932
03-07 13:12,9979
03-07 13:12,9976
03-07 13:13,9979
03-07 13:13,9962
03-07 13:13,9934
03-07 13:13,9922
03-07 13:13,9924
03-07 13:13,9920
03-07 13:13,9940
03-07 13:13,9898
03-07 13:13,9981
03-07 13:13,9979
03-07 13:13,9976
03-07 13:13,9980
03-07 13:13,9944
03-07 13:13,9987
03-07 13:13,9952
03-07 13:13,9930
03-07 13:13,9925
03-07 13:13,9935
03-07 13:13,9934
03-07 13:13,9949
03-07 13:13,9983
03-07 13:13,9982
03-07 13:13,9976
03-07 13:13,9982
03-07 13:13,9943
03-07 13:13,9987
03-07 13:13,9935
03-07 13:13,9934
03-07 13:13,9926
03-07 13:13,9941
03-07 13:13,9909
03-07 13:13,9962
03-07 13:13,9979
03-07 13:13,9962
03-07 13:13,9978
03-07 13:13,9993
03-07 13:13,9944
03-07 13:13,9943
03-07 13:13,9934
03-07 13:13,9926
03-07 13:13,9927
03-07 13:13,9909
03-07 13:13,9980
03-07 13:13,9996
03-07 13:13,9978
03-07 13:13,9960
03-07 13:13,9967
03-07 13:13,9953
03-07 13:13,9963
03-07 13:13,9965
03-07 13:13,9927
03-07 13:13,9918
03-07 13:13,9914
03-07 13:13,9934
03-07 13:13,9893
03-07 13:13,9988
03-07 13:13,9965
03-07 13:13,9962
03-07 13:13,9933
03-07 13:13,9923
03-07 13:14,9902
03-07 13:14,9972
03-07 13:14,9971
03-07 13:14,9962
03-07 13:14,9973
03-07 13:14,9980
03-07 13:14,9977
03-07 13:14,9937
03-07 13:14,9966
03-07 13:14,9923
03-07 13:14,9963
03-07 13:14,9916
03-07 13:14,9910
03-07 13:14,9898
03-07 13:14,9894
03-07 13:14,9972
03-07 13:14,9928
03-07 13:14,9914
03-07 13:14,9901
03-07 13:14,9914
03-07 13:14,9889
03-07 13:14,9957
03-07 13:14,9954
03-07 13:14,9950
03-07 13:14,9956
03-07 13:14,9919
03-07 13:14,9960
03-07 13:14,9934
03-07 13:14,9911
03-07 13:14,9901
03-07 13:14,9916
03-07 13:14,9880
03-07 13:14,9960
03-07 13:14,9960
03-07 13:14,9954
03-07 13:14,9958
03-07 13:14,9915
03-07 13:14,9963
03-07 13:14,9920
03-07 13:14,9894
03-07 13:14,9902
03-07 13:14,9908
03-07 13:14,9903
03-07 13:15,9981
03-07 13:15,9966
03-07 13:15,9953
03-07 13:15,9952
03-07 13:15,9912
03-07 13:15,9946
03-07 13:15,9908
03-07 13:15,9897
03-07 13:15,9966
03-07 13:15,9919
03-07 13:15,9964
03-07 13:15,9933
03-07 13:15,9902
03-07 13:15,9894
03-07 13:15,9907
03-07 13:15,9904
03-07 13:15,9978
03-07 13:15,9949
03-07 13:15,9953
03-07 13:15,9941
03-07 13:15,9941
03-07 13:15,9904
03-07 13:15,9953
03-07 13:15,9910
03-07 13:15,9896
03-07 13:15,9895
03-07 13:15,9906
03-07 13:15,9877
03-07 13:15,9952
03-07 13:15,9948
03-07 13:15,9939
03-07 13:15,9946
03-07 13:15,9907
03-07 13:15,9946
03-07 13:15,9926
03-07 13:15,9904
03-07 13:15,9893
03-07 13:15,9945
03-07 13:15,9948
03-07 13:15,9946
03-07 13:15,9947
03-07 13:15,9902
03-07 13:15,9920
03-07 13:15,9897
03-07 13:15,9895
03-07 13:15,9893
03-07 13:15,9914
03-07 13:15,9939
03-07 13:15,9967
03-07 13:15,9950
03-07 13:15,9934
03-07 13:16,9944
03-07 13:16,9914
03-07 13:16,9942
03-07 13:16,9903
03-07 13:16,9889
03-07 13:16,9887
03-07 13:16,9894
03-07 13:16,9992
03-07 13:16,9959
03-07 13:16,9923
03-07 13:16,9931
03-07 13:16,9925
03-07 13:16,9929
03-07 13:16,9884
03-07 13:16,9919
03-07 13:16,9883
03-07 13:16,9877
03-07 13:16,9878
03-07 13:16,9881
03-07 13:16,9949
03-07 13:16,9935
03-07 13:16,9904
03-07 13:16,9909
03-07 13:16,9893
03-07 13:16,9906
03-07 13:16,9876
03-07 13:16,9871
03-07 13:16,9868
03-07 13:16,9890
03-07 13:16,9841
03-07 13:16,9953
03-07 13:16,9912
03-07 13:16,9930
03-07 13:16,9919
03-07 13:16,9925
03-07 13:16,9878
03-07 13:16,9879
03-07 13:16,9874
03-07 13:16,9873
03-07 13:16,9884
03-07 13:16,9850
03-07 13:16,9925
03-07 13:16,9928
03-07 13:16,9901
03-07 13:16,9908
03-07 13:16,9883
03-07 13:16,9932
03-07 13:16,9891
03-07 13:16,9879
03-07 13:16,9877
03-07 13:16,9879
03-07 13:16,9857
03-07 13:16,9980
03-07 13:16,9941
03-07 13:16,9930
03-07 13:16,9931
03-07 13:16,9905
03-07 13:16,9937
03-07 13:16,9909
03-07 13:16,9889
03-07 13:16,9885
03-07 13:16,9881
03-07 13:16,9876
03-07 13:16,9968
03-07 13:17,9941
03-07 13:17,9919
03-07 13:17,9927
03-07 13:17,9891
03-07 13:17,9900
03-07 13:17,9880
03-07 13:17,9878
03-07 13:17,9880
03-07 13:17,9881
03-07 13:17,9884
03-07 13:17,9937
03-07 13:17,9920
03-07 13:17,9933
03-07 13:17,9887
03-07 13:17,9893
03-07 13:17,9877
03-07 13:17,9875
03-07 13:17,9865
03-07 13:17,9876
03-07 13:17,9873
03-07 13:17,9947
03-07 13:17,9913
03-07 13:17,9914
03-07 13:17,9919
03-07 13:17,9906
03-07 13:17,9892
03-07 13:17,9921
03-07 13:17,9875
03-07 13:17,9876
03-07 13:17,9865
03-07 13:17,9881
03-07 13:17,9846
03-07 13:17,9946
03-07 13:17,9907
03-07 13:17,9917
03-07 13:17,9912
03-07 13:17,9907
03-07 13:17,9873
03-07 13:17,9919
03-07 13:17,9873
03-07 13:17,9867
03-07 13:17,9863
03-07 13:27,9814
03-07 13:37,9881
03-07 13:47,9771
03-07 13:57,9951
03-07 15:01,9880
03-07 15:01,9819
03-07 15:01,9711
03-07 15:01,9639
03-07 15:01,9551
03-07 15:01,9463
03-07 15:01,9398
03-07 15:01,9349
03-07 15:01,9256
03-07 15:01,9249
03-07 15:01,9154
03-07 15:01,9095
03-07 15:01,8983
03-07 15:01,9090
03-07 15:01,9029
03-07 15:01,8813
03-07 15:01,8775
03-07 15:01,8771
03-07 15:01,8756
03-07 15:01,8766
03-07 15:01,8857
03-07 15:01,8839
03-07 15:01,8796
03-07 15:01,8774
03-07 15:01,8710
03-07 15:01,8675
03-07 15:01,8664
03-07 15:01,8663
03-07 15:01,8647
03-07 15:01,8626
03-07 15:01,8604
03-07 15:01,8606
03-07 15:01,8591
03-07 15:01,8656
03-07 15:01,8637
03-07 15:01,8747
03-07 15:01,8777
03-07 15:02,8782
03-07 15:02,8782
03-07 15:02,8763
03-07 15:02,8732
03-07 15:02,8707
03-07 15:02,8683
03-07 15:02,8678
03-07 15:02,8673
03-07 15:02,8645
03-07 15:02,8579
03-07 15:02,8518
03-07 15:02,8496
03-07 15:02,8628
03-07 15:02,8613
03-07 15:02,8549
03-07 15:02,8511
03-07 15:02,8483
03-07 15:02,8556
03-07 15:02,8507
03-07 15:02,8489
03-07 15:02,8462
03-07 15:02,8437
03-07 15:02,8425
03-07 15:02,8417
03-07 15:02,8385
03-07 15:02,8405
03-07 15:02,8349
03-07 15:02,8319
03-07 15:02,8303
03-07 15:02,8309
03-07 15:02,8303
03-07 15:02,8407
03-07 15:02,8382
03-07 15:02,8376
03-07 15:02,8371
03-07 15:02,8358
03-07 15:02,8324
03-07 15:02,8298
03-07 15:02,8277
03-07 15:02,8288
03-07 15:02,8286
03-07 15:02,8264
03-07 15:02,8304
03-07 15:02,8262
03-07 15:02,8275
03-07 15:02,8296
03-07 15:02,8315
03-07 15:02,8474
03-07 15:02,8518
03-07 15:02,8545
03-07 15:02,8570
03-07 15:02,8566
03-07 15:02,8556
03-07 15:02,8556
03-07 15:02,8572
03-07 15:02,8591
03-07 15:02,8651
03-07 15:02,8689
03-07 15:02,8746
03-07 15:02,8740
03-07 15:02,8897
03-07 15:02,8894
03-07 15:02,8923
03-07 15:02,8937
03-07 15:02,8960
03-07 15:02,8955
03-07 15:02,8932
03-07 15:03,8916
03-07 15:03,8865
03-07 15:03,8911
03-07 15:03,8900
03-07 15:03,8865
03-07 15:03,8853
03-07 15:03,8830
03-07 15:03,8762
03-07 15:03,8681
03-07 15:03,8637
03-07 15:03,8629
03-07 15:03,8569
03-07 15:03,8739
03-07 15:03,8711
03-07 15:03,8716
03-07 15:03,8713
03-07 15:03,8703
03-07 15:03,8648
03-07 15:03,8581
03-07 15:03,8512
03-07 15:03,8484
03-07 15:03,8468
03-07 15:03,8447
03-07 15:03,8446
03-07 15:03,8398
03-07 15:03,8352
03-07 15:03,8331
03-07 15:03,8335
03-07 15:03,8294
03-07 15:03,8447
03-07 15:03,8436
03-07 15:03,8441
03-07 15:03,8446
03-07 15:03,8451
03-07 15:03,8429
03-07 15:03,8434
03-07 15:03,8424
03-07 15:03,8423
03-07 15:03,8426
03-07 15:03,8432
03-07 15:03,8431
03-07 15:03,8360
03-07 15:03,8292
03-07 15:03,8356
03-07 15:03,8327
03-07 15:03,8304
03-07 15:03,8282
03-07 15:03,8221
03-07 15:03,8187
03-07 15:03,8140
03-07 15:03,8108
03-07 15:03,8079
03-07 15:03,8038
03-07 15:03,8024
03-07 15:03,7996
03-07 15:03,7991
03-07 15:03,7997
03-07 15:03,7978
03-07 15:03,8002
03-07 15:03,8021
03-07 15:03,8018
03-07 15:03,8102
03-07 15:03,8075
03-07 15:03,8076
03-07 15:03,8072
03-07 15:03,8062
03-07 15:03,8032
03-07 15:03,7981
03-07 15:03,7967
03-07 15:03,7945
03-07 15:03,7936
03-07 15:03,7940
03-07 15:04,7897
03-07 15:04,7932
03-07 15:04,7888
03-07 15:04,7873
03-07 15:04,7863
03-07 15:04,7873
03-07 15:04,7941
03-07 15:04,7938
03-07 15:04,7930
03-07 15:04,7918
03-07 15:04,7872
03-07 15:04,7838
03-07 15:04,7805
03-07 15:04,7775
03-07 15:04,7750
03-07 15:04,7732
03-07 15:04,7683
03-07 15:04,7698
03-07 15:04,7646
03-07 15:04,7619
03-07 15:04,7593
03-07 15:04,7580
03-07 15:04,7666
03-07 15:04,7655
03-07 15:04,7652
03-07 15:04,7635
03-07 15:04,7630
03-07 15:04,7617
03-07 15:04,7593
03-07 15:04,7562
03-07 15:04,7536
03-07 15:04,7522
03-07 15:04,7516
03-07 15:04,7473
03-07 15:04,7487
03-07 15:04,7436
03-07 15:04,7404
03-07 15:04,7406
03-07 15:04,7380
03-07 15:04,7512
03-07 15:04,7517
03-07 15:04,7531
03-07 15:04,7543
03-07 15:04,7549
03-07 15:04,7515
03-07 15:04,7506
03-07 15:04,7463
03-07 15:04,7432
03-07 15:04,7427
03-07 15:04,7368
03-07 15:04,7350
03-07 15:04,7385
03-07 15:04,7418
03-07 15:04,7418
03-07 15:04,7397
03-07 15:04,7370
03-07 15:04,7318
03-07 15:04,7279
03-07 15:04,7269
03-07 15:04,7258
03-07 15:04,7222
03-07 15:04,7226
03-07 15:04,7181
03-07 15:04,7149
03-07 15:04,7124
03-07 15:04,7117
03-07 15:04,7169
03-07 15:04,7163
03-07 15:04,7152
03-07 15:04,7138
03-07 15:04,7122
03-07 15:04,7122
03-07 15:04,7102
03-07 15:04,7088
03-07 15:04,7050
03-07 15:04,7026
03-07 15:04,7025
03-07 15:04,7024
03-07 15:04,6996
03-07 15:04,7022
03-07 15:04,6979
03-07 15:04,6963
03-07 15:04,6969
03-07 15:04,6973
03-07 15:04,7035
03-07 15:04,7062
03-07 15:05,7050
03-07 15:05,7065
03-07 15:05,7065
03-07 15:05,7053
03-07 15:05,7038
03-07 15:05,7016
03-07 15:05,6989
03-07 15:05,6970
03-07 15:05,6946
03-07 15:05,6958
03-07 15:05,6937
03-07 15:05,6914
03-07 15:05,6902
03-07 15:05,6899
03-07 15:05,6886
03-07 15:05,6991
03-07 15:05,6987
03-07 15:05,6995
03-07 15:05,7005
03-07 15:05,7011
03-07 15:05,7016
03-07 15:05,6996
03-07 15:05,6983
03-07 15:05,6971
03-07 15:05,6968
03-07 15:05,6960
03-07 15:05,6962
03-07 15:05,6939
03-07 15:05,6963
03-07 15:05,6934
03-07 15:05,6915
03-07 15:05,6911
03-07 15:05,6918
03-07 15:05,6982
03-07 15:05,6986
03-07 15:05,6987
03-07 15:05,6993
03-07 15:05,6991
03-07 15:05,6963
03-07 15:05,6929
03-07 15:05,6913
03-07 15:05,6901
03-07 15:05,6895
03-07 15:05,6865
03-07 15:05,6890
03-07 15:05,6852
03-07 15:05,6835
03-07 15:05,6822
03-07 15:05,6790
03-07 15:05,6901
03-07 15:05,6789
03-07 15:05,6774
03-07 15:05,6747
03-07 15:05,6774
03-07 15:05,6723
03-07 15:05,6714
03-07 15:05,6721
03-07 15:05,6731
03-07 15:05,6751
03-07 15:05,6746
03-07 15:05,6798
03-07 15:05,6822
03-07 15:05,6829
03-07 15:05,6775
03-07 15:05,6761
03-07 15:05,6742
03-07 15:05,6740
03-07 15:05,6726
03-07 15:05,6750
03-07 15:05,6720
03-07 15:05,6716
03-07 15:05,6707
03-07 15:05,6726
03-07 15:05,6724
03-07 15:05,6743
03-07 15:05,6729
03-07 15:06,6832
03-07 15:06,6812
03-07 15:06,6808
03-07 15:06,6827
03-07 15:06,6822
03-07 15:06,6832
03-07 15:06,6828
03-07 15:06,6803
03-07 15:06,6802
03-07 15:06,6766
03-07 15:06,6753
03-07 15:06,6743
03-07 15:06,6736
03-07 15:06,6740
03-07 15:06,6748
03-07 15:06,6752
03-07 15:06,6751
03-07 15:06,6733
03-07 15:06,6695
03-07 15:06,6680
03-07 15:06,6679
03-07 15:06,6660
03-07 15:06,6680
03-07 15:06,6656
03-07 15:06,6653
03-07 15:06,6668
03-07 15:06,6668
03-07 15:06,6779
03-07 15:06,6769
03-07 15:06,6785
03-07 15:06,6790
03-07 15:06,6777
03-07 15:06,6788
03-07 15:06,6776
03-07 15:06,6790
03-07 15:06,6807
03-07 15:06,6818
03-07 15:06,6832
03-07 15:06,6830
03-07 15:06,6856
03-07 15:06,6878
03-07 15:06,6880
03-07 15:06,6987
03-07 15:06,7003
03-07 15:06,7023
03-07 15:06,7036
03-07 15:06,7064
03-07 15:06,7046
03-07 15:06,7036
03-07 15:06,7036
03-07 15:06,7045
03-07 15:06,7030
03-07 15:06,7153
03-07 15:06,7142
03-07 15:06,7129
03-07 15:06,7097
03-07 15:06,7042
03-07 15:06,7006
03-07 15:06,6998
03-07 15:06,6972
03-07 15:06,6941
03-07 15:07,6890
03-07 15:07,6816
03-07 15:07,6924
03-07 15:07,6905
03-07 15:07,6899
03-07 15:07,6895
03-07 15:07,6881
03-07 15:07,6843
03-07 15:07,6821
03-07 15:07,6779
03-07 15:07,6757
03-07 15:07,6737
03-07 15:07,6703
03-07 15:07,6683
03-07 15:07,6673
03-07 15:07,6662
03-07 15:07,6642
03-07 15:07,6742
03-07 15:07,6738
03-07 15:07,6539
03-07 15:07,6507
03-07 15:07,6469
03-07 15:07,6443
03-07 15:07,6400
03-07 15:07,6373
03-07 15:07,6353
03-07 15:07,6336
03-07 15:07,6346
03-07 15:07,6339
03-07 15:07,6298
03-07 15:07,6366
03-07 15:07,6363
03-07 15:07,6357
03-07 15:07,6354
03-07 15:07,6345
03-07 15:07,6315
03-07 15:07,6283
03-07 15:07,6250
03-07 15:07,6234
03-07 15:07,6200
03-07 15:07,6184
03-07 15:07,6090
03-07 15:07,5906
03-07 15:07,5870
03-07 15:07,5848
03-07 15:07,5859
03-07 15:07,5860
03-07 15:07,5851
03-07 15:07,5837
03-07 15:07,5829
03-07 15:07,5789
03-07 15:07,5765
03-07 15:07,5765
03-07 15:07,5758
03-07 15:07,5739
03-07 15:07,5744
03-07 15:07,5721
03-07 15:07,5705
03-07 15:07,5696
03-07 15:07,5697
03-07 15:08,5664
03-07 15:08,5768
03-07 15:18,5153
03-07 15:28,5785
03-07 15:38,6837
03-07 15:48,7896
03-07 15:58,7951
03-07 16:08,8238
03-07 16:18,8821
03-07 16:28,9167
03-07 16:38,9572
03-07 16:48,9600
03-07 16:58,9685
03-07 17:08,9720
03-07 17:18,9850
03-07 17:28,9809
03-07 17:38,9881
03-07 17:48,9952
03-07 17:58,9988
